ell,C_TT,C_TE,C_EE
1625,3.9310673800480295e-09,-1.1171401055502411e-10,9.827668450120074e-10
1626,3.981098521384932e-09,-1.0925501835784647e-10,9.95274630346233e-10
1627,4.031588322317709e-09,-1.0671430303252567e-10,1.0078970805794272e-09
1628,4.082533979791287e-09,-1.0409103982259535e-10,1.0206334949478218e-09
1629,4.133932548733244e-09,-1.0138443413862723e-10,1.033483137183311e-09
1630,4.1857809412478e-09,-9.859372250421134e-11,1.04644523531195e-09
1631,4.238075925866694e-09,-9.571817349210783e-11,1.0595189814666734e-09
1632,4.2908141268575e-09,-9.275708864963304e-11,1.072703531714375e-09
1633,4.3439920235899435e-09,-8.970980341235292e-11,1.0859980058974859e-09
1634,4.397605949960638e-09,-8.657568800515317e-11,1.0994014874901595e-09
1635,4.4516520938767946e-09,-8.33541483297669e-11,1.1129130234691986e-09
1636,4.506126496799293e-09,-8.004462683783824e-11,1.1265316241998233e-09
1637,4.561025053345557e-09,-7.664660338862095e-11,1.1402562633363892e-09
1638,4.6163435109526225e-09,-7.315959609038782e-11,1.1540858777381556e-09
1639,4.672077469600759e-09,-6.958316212468186e-11,1.1680193674001897e-09
1640,4.7282223815980065e-09,-6.591689855250493e-11,1.1820555953995016e-09
1641,4.784773551425918e-09,-6.216044310157366e-11,1.1961933878564795e-09
1642,4.841726135646822e-09,-5.831347493377945e-11,1.2104315339117056e-09
1643,4.899075142872825e-09,-5.437571539199741e-11,1.2247687857182061e-09
1644,4.9568154337968595e-09,-5.03469287254064e-11,1.2392038584492149e-09
1645,5.0149417212859026e-09,-4.622692279249394e-11,1.2537354303214756e-09
1646,5.073448570536616e-09,-4.201554974093453e-11,1.268362142634154e-09
1647,5.132330399293517e-09,-3.7712706663547094e-11,1.2830825998233792e-09
1648,5.191581478129833e-09,-3.331833622954978e-11,1.2978953695324582e-09
1649,5.251195930791128e-09,-2.8832427290361835e-11,1.312798982697782e-09
1650,5.311167734601776e-09,-2.4255015459183416e-11,1.327791933650444e-09
1651,5.371490720934325e-09,-1.9586183663662516e-11,1.3428726802335812e-09
1652,5.43215857574178e-09,-1.482606267091942e-11,1.358039643935445e-09
1653,5.4931648401527676e-09,-9.9748315842545e-12,1.3732912100381919e-09
1654,5.554502911129587e-09,-5.032718310875255e-12,1.3886257277823968e-09
1655,5.616166042189044e-09,-1.1919354249720084e-24,1.404041510547261e-09
1656,5.6781473441859934e-09,5.122996549270947e-12,1.4195368360464984e-09
1657,5.740439786159483e-09,1.0335894510936583e-11,1.4351099465398708e-09
1658,5.803036196241315e-09,1.5638266686459536e-11,1.4507590490603288e-09
1659,5.865929262626898e-09,2.1029635191090296e-11,1.4664823156567245e-09
1660,5.929111534608143e-09,2.6509471172673503e-11,1.4822778836520357e-09
1661,5.992575423668216e-09,3.20771945634037e-11,1.498143855917054e-09
1662,6.0563132046378565e-09,3.773217386502394e-11,1.5140783011594641e-09
1663,6.120317016913001e-09,4.347372596789787e-11,1.5300792542282503e-09
1664,6.1845788657333915e-09,4.9301116004370103e-11,1.5461447164333479e-09
1665,6.249090623521855e-09,5.52135572368011e-11,1.5622726558804638e-09
1666,6.313844031283823e-09,6.121021098063192e-11,1.5784610078209557e-09
1667,6.378830700066809e-09,6.729018656280897e-11,1.5947076750167023e-09
1668,6.444042112479341e-09,7.345254131586551e-11,1.6110105281198353e-09
1669,6.509469624268925e-09,7.969628060793119e-11,1.6273674060672312e-09
1670,6.575104465958596e-09,8.602035790889763e-11,1.643776116489649e-09
1671,6.640937744541548e-09,9.242367489297626e-11,1.660234436135387e-09
1672,6.706960445233315e-09,9.89050815777882e-11,1.6767401113083288e-09
1673,6.77316343328096e-09,1.0546337650016172e-10,1.69329085832024e-09
1674,6.839537455828726e-09,1.1209730692874155e-10,1.7098843639571815e-09
1675,6.906073143839501e-09,1.1880556911349497e-10,1.7265182859598753e-09
1676,6.972761014071553e-09,1.2558680857216954e-10,1.7431902535178882e-09
1677,7.039591471109788e-09,1.3243962041372097e-10,1.759897867777447e-09
1678,7.106554809450986e-09,1.393625496987017e-10,1.7766387023627465e-09
1679,7.173641215642192e-09,1.4635409183657015e-10,1.793410303910548e-09
1680,7.240840770471652e-09,1.5341269301983128e-10,1.810210192617913e-09
1681,7.308143451211497e-09,1.6053675069493588e-10,1.8270358628028743e-09
1682,7.375539133911419e-09,1.677246140697557e-10,1.8438847834778547e-09
1683,7.443017595742555e-09,1.7497458465749806e-10,1.8607543989356388e-09
1684,7.510568517390796e-09,1.8228491685684247e-10,1.877642129347699e-09
1685,7.578181485498637e-09,1.8965381856807048e-10,1.8945453713746593e-09
1686,7.645845995154778e-09,1.9707945184492077e-10,1.9114614987886945e-09
1687,7.713551452430542e-09,2.0455993358187345e-10,1.9283878631076354e-09
1688,7.78128717696226e-09,2.1209333623653726e-10,1.945321794240565e-09
1689,7.849042404578685e-09,2.1967768858677946e-10,1.962260601144671e-09
1690,7.916806289972511e-09,2.273109765221988e-10,1.979201572493128e-09
1691,7.984567909415017e-09,2.3499114386956134e-10,1.9961419773537543e-09
1692,8.052316263512903e-09,2.4271609325167053e-10,2.0130790658782256e-09
1693,8.120040280006273e-09,2.5048368697929005e-10,2.030010070001568e-09
1694,8.187728816606797e-09,2.582917479755267e-10,2.0469322041516993e-09
1695,8.25537066387498e-09,2.6613806073218333e-10,2.063842665968745e-09
1696,8.32295454813554e-09,2.7402037229749554e-10,2.080738637033885e-09
1697,8.390469134429758e-09,2.819363932946651e-10,2.0976172836074396e-09
1698,8.457903029503776e-09,2.898837989705611e-10,2.114475757375944e-09
1699,8.525244784831741e-09,2.9786023027394726e-10,2.1313111962079354e-09
1700,8.592482899672609e-09,3.058632949625493e-10,2.148120724918152e-09
1701,8.659605824159573e-09,3.1389056873827323e-10,2.1649014560398932e-09
1702,8.726601962420907e-09,3.219395964098257e-10,2.1816504906052267e-09
1703,8.793459675731074e-09,3.300078930820181e-10,2.1983649189327685e-09
1704,8.860167285690933e-09,3.3809294537094067e-10,2.2150418214227334e-09
1705,8.926713077435855e-09,3.461922126442293e-10,2.231678269358964e-09
1706,8.993085302870534e-09,3.5430312828559776e-10,2.2482713257176335e-09
1707,9.059272183929283e-09,3.6242310098278474e-10,2.2648180459823207e-09
1708,9.125261915860612e-09,3.705495160380595e-10,2.281315478965153e-09
1709,9.191042670534784e-09,3.7867973670038347e-10,2.297760667633696e-09
1710,9.256602599773188e-09,3.8681110551834e-10,2.314150649943297e-09
1711,9.321929838698192e-09,3.9494094571289026e-10,2.330482459674548e-09
1712,9.387012509102258e-09,4.030665625690063e-10,2.3467531272755645e-09
1713,9.451838722834987e-09,4.1118524484526363e-10,2.3629596807087466e-09
1714,9.516396585206869e-09,4.1929426620032296e-10,2.379099146301717e-09
1715,9.580674198408392e-09,4.273908866354217e-10,2.395168549602098e-09
1716,9.644659664943213e-09,4.35472353951766e-10,2.411164916235803e-09
1717,9.708341091074097e-09,4.435359052218576e-10,2.4270852727685243e-09
1718,9.771706590280294e-09,4.515787682736951e-10,2.4429266475700735e-09
1719,9.834744286725013e-09,4.595981631868056e-10,2.4586860716812533e-09
1720,9.8974423187317e-09,4.67591303799047e-10,2.474360579682925e-09
1721,9.959788842267743e-09,4.755553992231044e-10,2.4899472105669358e-09
1722,1.0021772034434297e-08,4.834876553715966e-10,2.5054430086085742e-09
1723,1.0083380096960854e-08,4.913852764897327e-10,2.5208450242402136e-09
1724,1.0144601259703238e-08,4.992454666943512e-10,2.5361503149258094e-09
1725,1.020542378414365e-08,5.070654315183287e-10,2.5513559460359124e-09
1726,1.0265835966891454e-08,5.148423794591694e-10,2.5664589917228635e-09
1727,1.0325826143183267e-08,5.225735235307036e-10,2.5814565357958167e-09
1728,1.0385382690381102e-08,5.302560828167574e-10,2.5963456725952754e-09
1729,1.0444494031467121e-08,5.37887284025683e-10,2.6111235078667803e-09
1730,1.0503148638533682e-08,5.454643630446115e-10,2.6257871596334205e-09
1731,1.056133503626733e-08,5.529845664923174e-10,2.6403337590668327e-09
1732,1.0619041805425373e-08,5.604451532695466e-10,2.654760451356343e-09
1733,1.067625758630365e-08,5.678433961057296e-10,2.6690643965759124e-09
1734,1.0732971082194216e-08,5.751765831008739e-10,2.683242770548554e-09
1735,1.0789171062831547e-08,5.824420192616315e-10,2.697292765707887e-09
1736,1.0844846367825906e-08,5.896370280302924e-10,2.7112115919564766e-09
1737,1.089998591008261e-08,5.967589528057166e-10,2.7249964775206523e-09
1738,1.0954578679205747e-08,6.038051584550098e-10,2.738644669801437e-09
1739,1.1008613744885143e-08,6.107730328148829e-10,2.752153436221286e-09
1740,1.1062080260265126e-08,6.176599881816027e-10,2.7655200650662815e-09
1741,1.1114967465293892e-08,6.244634627884361e-10,2.778741866323473e-09
1742,1.1167264690052061e-08,6.311809222695169e-10,2.7918161725130153e-09
1743,1.1218961358059194e-08,6.378098611091012e-10,2.8047403395147984e-09
1744,1.127004698955691e-08,6.443478040750861e-10,2.8175117473892276e-09
1745,1.1320511204767406e-08,6.507923076358573e-10,2.8301278011918516e-09
1746,1.1370343727125999e-08,6.571409613593172e-10,2.8425859317814998e-09
1747,1.1419534386486492e-08,6.633913892931956e-10,2.854883596621623e-09
1748,1.1468073122298093e-08,6.695412513255518e-10,2.8670182805745233e-09
1749,1.1515949986752642e-08,6.755882445245432e-10,2.8789874966881606e-09
1750,1.1563155147900862e-08,6.815301044564577e-10,2.8907887869752155e-09
1751,1.1609678892736518e-08,6.873646064810869e-10,2.9024197231841296e-09
1752,1.1655511630247145e-08,6.930895670234833e-10,2.913877907561786e-09
1753,1.170064389443024e-08,6.987028448212079e-10,2.92516097360756e-09
1754,1.1745066347273695e-08,7.042023421461547e-10,2.9362665868184236e-09
1755,1.1788769781699307e-08,7.095860060001082e-10,2.947192445424827e-09
1756,1.1831745124468205e-08,7.1485182928313e-10,2.9579362811170514e-09
1757,1.1873983439047038e-08,7.199978519340094e-10,2.9684958597617596e-09
1758,1.1915475928433836e-08,7.250221620418987e-10,2.978868982108459e-09
1759,1.1956213937942391e-08,7.299228969284078e-10,2.9890534844855977e-09
1760,1.1996188957944089e-08,7.346982441993537e-10,2.9990472394860222e-09
1761,1.2035392626566094e-08,7.393464427654427e-10,3.0088481566415235e-09
1762,1.2073816732344847e-08,7.43865783831169e-10,3.0184541830862118e-09
1763,1.2111453216833808e-08,7.482546118512448e-10,3.027863304208452e-09
1764,1.214829417716445e-08,7.525113254538812e-10,3.0370735442911125e-09
1765,1.2184331868559452e-08,7.566343783303156e-10,3.046082967139863e-09
1766,1.2219558706797158e-08,7.606222800899435e-10,3.0548896766992894e-09
1767,1.2253967270626263e-08,7.644735970804833e-10,3.063491817656566e-09
1768,1.2287550304129862e-08,7.681869531726238e-10,3.0718875760324656e-09
1769,1.2320300719037855e-08,7.717610305086306e-10,3.0800751797594637e-09
1770,1.2352211596986832e-08,7.751945702143988e-10,3.088052899246708e-09
1771,1.238327619172657e-08,7.784863730744883e-10,3.0958190479316426e-09
1772,1.2413487931272227e-08,7.816353001697149e-10,3.1033719828180566e-09
1773,1.2442840420001439e-08,7.846402734768666e-10,3.1107101050003597e-09
1774,1.2471327440695446e-08,7.875002764301723e-10,3.1178318601738616e-09
1775,1.24989429565235e-08,7.902143544441788e-10,3.124735739130875e-09
1776,1.2525681112969717e-08,7.927816153977116e-10,3.1314202782424293e-09
1777,1.2551536239701685e-08,7.952012300786162e-10,3.137884059925421e-09
1778,1.2576502852380026e-08,7.974724325890405e-10,3.1441257130950064e-09
1779,1.2600575654408258e-08,7.995945207110277e-10,3.1501439136020646e-09
1780,1.2623749538622246e-08,8.015668562322032e-10,3.1559373846555616e-09
1781,1.2646019588918585e-08,8.03388865231412e-10,3.161504897229646e-09
1782,1.2667381081821281e-08,8.050600383241569e-10,3.1668452704553202e-09
1783,1.2687829487986123e-08,8.065799308677425e-10,3.1719573719965306e-09
1784,1.2707360473642154e-08,8.079481631260404e-10,3.1768401184105386e-09
1785,1.2725969901969669e-08,8.091644203938528e-10,3.1814924754924172e-09
1786,1.2743653834414233e-08,8.102284530808393e-10,3.185913458603558e-09
1787,1.2760408531936192e-08,8.111400767550484e-10,3.190102132984048e-09
1788,1.2776230456195169e-08,8.118991721460937e-10,3.194057614048792e-09
1789,1.279111627066914e-08,8.125056851080599e-10,3.197779067667285e-09
1790,1.28050628417076e-08,8.12959626542256e-10,3.2012657104269e-09
1791,1.2818067239518489e-08,8.132610722799436e-10,3.204516809879622e-09
1792,1.283012673908838e-08,8.134101629252353e-10,3.207531684772095e-09
1793,1.2841238821035718e-08,8.134071036583516e-10,3.2103097052589295e-09
1794,1.2851401172396674e-08,8.132521639994663e-10,3.2128502930991686e-09
1795,1.2860611687343381e-08,8.129456775334297e-10,3.2151529218358453e-09
1796,1.2868868467834229e-08,8.124880415956189e-10,3.217217116958557e-09
1797,1.2876169824196046e-08,8.118797169192809e-10,3.2190424560490114e-09
1798,1.2882514275637863e-08,8.111212272446787e-10,3.2206285689094657e-09
1799,1.2887900550696139e-08,8.102131588904517e-10,3.2219751376740346e-09
1800,1.2892327587611269e-08,8.091561602875675e-10,3.223081896902817e-09
1801,1.2895794534635211e-08,8.07950941476318e-10,3.2239486336588028e-09
1802,1.289830075027018e-08,8.065982735668078e-10,3.224575187567545e-09
1803,1.2899845803438264e-08,8.050989881634233e-10,3.224961450859566e-09
1804,1.2900429473581985e-08,8.034539767537982e-10,3.225107368395496e-09
1805,1.290005175069571e-08,8.016641900628056e-10,3.2250129376739277e-09
1806,1.289871283528797e-08,7.997306373721465e-10,3.2246782088219924e-09
1807,1.2896413138274699e-08,7.976543858061126e-10,3.2241032845686746e-09
1808,1.2893153280803434e-08,7.954365595841417e-10,3.2232883202008584e-09
1809,1.2888934094008604e-08,7.930783392407925e-10,3.222233523502151e-09
1810,1.2883756618698e-08,7.905809608137967e-10,3.2209391546745e-09
1811,1.2877622104970541e-08,7.879457150008692e-10,3.2194055262426354e-09
1812,1.2870532011765585e-08,7.85173946285969e-10,3.2176330029413963e-09
1813,1.2862488006343873e-08,7.822670520357339e-10,3.215622001585968e-09
1814,1.2853491963700455e-08,7.792264815668326e-10,3.2133729909251138e-09
1815,1.2843545965909716e-08,7.760537351849861e-10,3.210886491477429e-09
1816,1.2832652301402923e-08,7.727503631964356e-10,3.2081630753507307e-09
1817,1.2820813464178447e-08,7.693179648926597e-10,3.2052033660446117e-09
1818,1.280803215294515e-08,7.657581875091506e-10,3.2020080382362873e-09
1819,1.2794311270199158e-08,7.620727251590638e-10,3.1985778175497894e-09
1820,1.27796539212345e-08,7.582633177426162e-10,3.194913480308625e-09
1821,1.2764063413087974e-08,7.54331749833058e-10,3.1910158532719935e-09
1822,1.2747543253418711e-08,7.502798495401187e-10,3.186885813354678e-09
1823,1.2730097149322869e-08,7.461094873517936e-10,3.1825242873307173e-09
1824,1.2711729006083979e-08,7.418225749553875e-10,3.1779322515209948e-09
1825,1.2692442925859432e-08,7.37421064038713e-10,3.173110731464858e-09
1826,1.2672243206303673e-08,7.32906945072374e-10,3.168060801575918e-09
1827,1.265113433912864e-08,7.282822460740641e-10,3.16278358478216e-09
1828,1.2629121008602069e-08,7.235490313558172e-10,3.157280252150517e-09
1829,1.2606208089984246e-08,7.187094002551684e-10,3.1515520224960616e-09
1830,1.2582400647903894e-08,7.137654858511753e-10,3.1456001619759735e-09
1831,1.2557703934673792e-08,7.087194536662745e-10,3.139425983668448e-09
1832,1.2532123388546886e-08,7.035735003549274e-10,3.1330308471367215e-09
1833,1.2505664631913538e-08,6.983298523800508e-10,3.1264161579783845e-09
1834,1.2478333469440705e-08,6.929907646781942e-10,3.1195833673601763e-09
1835,1.2450135886153752e-08,6.875585193144699e-10,3.112533971538438e-09
1836,1.2421078045461717e-08,6.82035424128196e-10,3.105269511365429e-09
1837,1.239116628712681e-08,6.76423811370259e-10,3.0977915717817024e-09
1838,1.2360407125178973e-08,6.70726036333191e-10,3.090101781294743e-09
1839,1.2328807245776348e-08,6.649444759749227e-10,3.082201811444087e-09
1840,1.2296373505012524e-08,6.590815275372433e-10,3.074093376253131e-09
1841,1.226311292667142e-08,6.531396071599138e-10,3.065778231667855e-09
1842,1.2229032699930764e-08,6.47121148491457e-10,3.057258174982691e-09
1843,1.2194140177015036e-08,6.410286012975759e-10,3.048535044253759e-09
1844,1.215844287079887e-08,6.348644300681945e-10,3.0396107176997173e-09
1845,1.2121948452361834e-08,6.286311126241159e-10,3.0304871130904585e-09
1846,1.208466474849562e-08,6.223311387242169e-10,3.021166187123905e-09
1847,1.2046599739164608e-08,6.159670086741941e-10,3.011649934791152e-09
1848,1.2007761554920835e-08,6.095412319377943e-10,3.0019403887302086e-09
1849,1.1968158474274429e-08,6.030563257514706e-10,2.9920396185686073e-09
1850,1.1927798921020509e-08,5.965148137434283e-10,2.981949730255127e-09
1851,1.1886691461523687e-08,5.899192245579769e-10,2.971672865380922e-09
1852,1.1844844801961207e-08,5.832720904861137e-10,2.9612112004903017e-09
1853,1.1802267785525843e-08,5.765759461032465e-10,2.9505669463814607e-09
1854,1.1758969389589682e-08,5.698333269149643e-10,2.9397423473974205e-09
1855,1.1714958722829898e-08,5.630467680117497e-10,2.9287396807074745e-09
1856,1.1670245022317708e-08,5.562188027334867e-10,2.917561255579427e-09
1857,1.1624837650571604e-08,5.493519613446492e-10,2.906209412642901e-09
1858,1.1578746092576093e-08,5.424487697210189e-10,2.8946865231440232e-09
1859,1.1531979952767107e-08,5.355117480487418e-10,2.882994988191777e-09
1860,1.1484548951985276e-08,5.285434095365881e-10,2.871137237996319e-09
1861,1.1436462924398274e-08,5.215462591421771e-10,2.8591157310995684e-09
1862,1.1387731814393475e-08,5.145227923129837e-10,2.8469329535983688e-09
1863,1.133836567344212e-08,5.074754937428838e-10,2.83459141836053e-09
1864,1.1288374656936266e-08,5.004068361449947e-10,2.8220936642340665e-09
1865,1.1237769020999749e-08,4.933192790415726e-10,2.809442255249937e-09
1866,1.1186559119274425e-08,4.86215267571635e-10,2.796639779818606e-09
1867,1.113475539968296e-08,4.790972313170627e-10,2.78368884992074e-09
1868,1.1082368401169433e-08,4.71967583147822e-10,2.770592100292358e-09
1869,1.1029408750419049e-08,4.6482871808700186e-10,2.7573521876047623e-09
1870,1.097588715855824e-08,4.576830121962734e-10,2.74397178963956e-09
1871,1.092181441783648e-08,4.5053282148242113e-10,2.73045360445912e-09
1872,1.0867201398291047e-08,4.4338048082554046e-10,2.7168003495727617e-09
1873,1.0812059044396114e-08,4.3622830292945345e-10,2.7030147610990284e-09
1874,1.0756398371697458e-08,4.290785772949564e-10,2.6890995929243645e-09
1875,1.070023046343406e-08,4.2193356921637917e-10,2.675057615858515e-09
1876,1.0643566467147984e-08,4.1479551880200053e-10,2.660891616786996e-09
1877,1.0586417591283796e-08,4.076666400188088e-10,2.646604397820949e-09
1878,1.0528795101778885e-08,4.0054911976206293e-10,2.6321987754447213e-09
